2024-09-17 14:50:27,038 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:198] - INFO: Logging to log_rdpo/2024_09_17_14_50_24/swapped_noise1.0_[1,1,1]_2021
2024-09-17 14:50:27,040 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: (IB) Seed: 2021
2024-09-17 14:50:27,041 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Data: 300
2024-09-17 14:50:27,214 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:296] - INFO: MLE reward loss: 0.3566, l2 distance: 29.5613, acc: 0.82.
2024-09-17 14:50:27,215 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-09-17 14:50:27,216 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: MLE reward parameter: [12.9300958   5.57206545 13.55993407  6.18568546]
2024-09-17 14:50:27,450 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:313] - INFO: Learned oracle reward: 3.5203, 3.8700, 3.1356
2024-09-17 14:50:27,867 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1297] - INFO: unique_group_ids: {0, 1, 2}
2024-09-17 14:50:28,492 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  0, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0310, live_grad: 0.0000, reward_err: 0.1132, 0.0010, 0.0692, KL_dist: 0.2104, 0.0058, 0.1125, param: [2.9868533  1.21238081 2.67089149 0.51614833], weights: [0.33374103 0.33272764 0.33353132], train_wt_loss:  0.5107, val_wt_loss: 0.5256, train_grp_loss: [0.64781343 0.34361164 0.58492129], val_grp_loss: [0.6346728  0.35784096 0.59480549], train_hist_grp_loss: [0.64786126 0.343753   0.58500575], cur_train_grp_loss: [0.64786126 0.343753   0.58500575], max_reward_err:  0.1132, max_reward_err_index: 0, max_kl_dist:  0.2104, max_kl_dist_index: 0, max_train_grp_loss:  0.6478, max_train_grp_loss_index: 0, max_val_grp_loss:  0.6347, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.6479, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:58:41,897 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17800, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0300, live_grad: 0.0000, reward_err: 0.0456, 0.0334, 0.0160, KL_dist: 1.0753, 1.0095, 0.9533, param: [9.17719714 7.82353923 7.6667207  8.10481359], weights: [8.03962502e-01 1.96037475e-01 2.35175454e-08], train_wt_loss:  0.5787, val_wt_loss: 0.4256, train_grp_loss: [0.4546496  0.49714018 0.33248903], val_grp_loss: [0.43236955 0.36653298 0.36146758], train_hist_grp_loss: [8679.46430415 8538.33962528 6944.73266127], cur_train_grp_loss: [0.45464619 0.49715891 0.33248959], max_reward_err:  0.0456, max_reward_err_index: 0, max_kl_dist:  1.0753, max_kl_dist_index: 0, max_train_grp_loss:  0.4971, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4324, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4972, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:58:44,698 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  17900, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0299, live_grad: 0.0000, reward_err: 0.0456, 0.0334, 0.0160, KL_dist: 1.0792, 1.0102, 0.9563, param: [9.20046436 7.81943931 7.68904921 8.10052055], weights: [7.97378881e-01 2.02621099e-01 2.06384211e-08], train_wt_loss:  0.5789, val_wt_loss: 0.4252, train_grp_loss: [0.45506772 0.49492224 0.33247216], val_grp_loss: [0.43273672 0.36478682 0.36146241], train_hist_grp_loss: [8724.94869522 8587.94947279 6977.98008844], cur_train_grp_loss: [0.4550628  0.49494771 0.33247195], max_reward_err:  0.0456, max_reward_err_index: 0, max_kl_dist:  1.0792, max_kl_dist_index: 0, max_train_grp_loss:  0.4949, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4327, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4949, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:58:47,497 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18000, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0297, live_grad: 0.0000, reward_err: 0.0456, 0.0332, 0.0160, KL_dist: 1.0833, 1.0104, 0.9594, param: [9.22614436 7.81131535 7.71374515 8.09196472], weights: [7.91133363e-01 2.08866618e-01 1.81097478e-08], train_wt_loss:  0.5791, val_wt_loss: 0.4248, train_grp_loss: [0.45563183 0.49206132 0.33252959], val_grp_loss: [0.4332432  0.36257261 0.36152893], train_hist_grp_loss: [8770.48222797 8637.30515842 7011.22955133], cur_train_grp_loss: [0.45562551 0.49209288 0.33252867], max_reward_err:  0.0456, max_reward_err_index: 0, max_kl_dist:  1.0833, max_kl_dist_index: 0, max_train_grp_loss:  0.4921, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4332, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4921, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:58:50,296 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18100, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0296, live_grad: 0.0000, reward_err: 0.0460, 0.0332, 0.0162, KL_dist: 1.0876, 1.0102, 0.9625, param: [9.25394416 7.79955038 7.74053007 8.07957536], weights: [7.85385178e-01 2.14614806e-01 1.58914051e-08], train_wt_loss:  0.5791, val_wt_loss: 0.4244, train_grp_loss: [0.45632768 0.48863096 0.33265505], val_grp_loss: [0.43387564 0.35994514 0.36166108], train_hist_grp_loss: [8816.078827   8686.34588236 7044.48818447], cur_train_grp_loss: [0.45632013 0.4886678  0.33265348], max_reward_err:  0.0460, max_reward_err_index: 0, max_kl_dist:  1.0876, max_kl_dist_index: 0, max_train_grp_loss:  0.4886, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4339, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4887, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:58:53,086 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18200, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0294, live_grad: 0.0000, reward_err: 0.0469, 0.0324, 0.0168, KL_dist: 1.0921, 1.0096, 0.9656, param: [9.28350937 7.78462443 7.76906604 8.0638839 ], weights: [7.80283300e-01 2.19716686e-01 1.39472665e-08], train_wt_loss:  0.5790, val_wt_loss: 0.4240, train_grp_loss: [0.45713751 0.48472046 0.3328405 ], val_grp_loss: [0.43461735 0.3569707  0.36185111], train_hist_grp_loss: [8861.7508147  8735.01900138 7077.76240686], cur_train_grp_loss: [0.45712891 0.48476162 0.33283837], max_reward_err:  0.0469, max_reward_err_index: 0, max_kl_dist:  1.0921, max_kl_dist_index: 0, max_train_grp_loss:  0.4847, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4346, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4848, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:58:55,878 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18300, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0291, live_grad: 0.0000, reward_err: 0.0473, 0.0318, 0.0170, KL_dist: 1.0968, 1.0086, 0.9688, param: [9.31443514 7.76710086 7.79896593 8.04550828], weights: [7.75959097e-01 2.24040891e-01 1.22448092e-08], train_wt_loss:  0.5788, val_wt_loss: 0.4236, train_grp_loss: [0.45804046 0.48043175 0.33307631], val_grp_loss: [0.43544869 0.35372467 0.36208973], train_hist_grp_loss: [8907.50857948 8783.28145678 7111.05775326], cur_train_grp_loss: [0.45803104 0.48047615 0.33307373], max_reward_err:  0.0473, max_reward_err_index: 0, max_kl_dist:  1.0968, max_kl_dist_index: 0, max_train_grp_loss:  0.4804, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4354, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4805, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:58:58,684 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18400, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0289, live_grad: 0.0000, reward_err: 0.0477, 0.0318, 0.0173, KL_dist: 1.1015, 1.0074, 0.9721, param: [9.34628005 7.74760814 7.82980645 8.02513254], weights: [7.72519802e-01 2.27480187e-01 1.07548033e-08], train_wt_loss:  0.5786, val_wt_loss: 0.4232, train_grp_loss: [0.45901325 0.47587548 0.3333515 ], val_grp_loss: [0.43634764 0.35028859 0.36236632], train_hist_grp_loss: [8953.36029872 8831.10084918 7144.37872653], cur_train_grp_loss: [0.45900326 0.47592199 0.3333486 ], max_reward_err:  0.0477, max_reward_err_index: 0, max_kl_dist:  1.1015, max_kl_dist_index: 0, max_train_grp_loss:  0.4759, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4363, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4759, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:59:01,475 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18500, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0287, live_grad: 0.0000, reward_err: 0.0482, 0.0315, 0.0176, KL_dist: 1.1064, 1.0061, 0.9753, param: [9.37858166 7.72681832 7.8611431  8.00348306], weights: [7.70043388e-01 2.29956602e-01 9.45105991e-09], train_wt_loss:  0.5782, val_wt_loss: 0.4229, train_grp_loss: [0.46003093 0.47116686 0.33365411], val_grp_loss: [0.43729052 0.34674697 0.36266934], train_hist_grp_loss: [8999.31173184 8878.45610619 7177.72867933], cur_train_grp_loss: [0.46002062 0.47121432 0.33365099], max_reward_err:  0.0482, max_reward_err_index: 0, max_kl_dist:  1.1064, max_kl_dist_index: 0, max_train_grp_loss:  0.4712, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4373, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4712, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:59:04,265 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18600, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0284, live_grad: 0.0000, reward_err: 0.0482, 0.0311, 0.0176, KL_dist: 1.1112, 1.0047, 0.9786, param: [9.41087305 7.70542348 7.89252584 7.98130305], weights: [7.68575249e-01 2.31424742e-01 8.31021440e-09], train_wt_loss:  0.5779, val_wt_loss: 0.4227, train_grp_loss: [0.46106771 0.46642128 0.33397152], val_grp_loss: [0.43825283 0.34318412 0.36298661], train_hist_grp_loss: [9045.36609439 8925.3377202  7211.10973194], cur_train_grp_loss: [0.46105734 0.46646855 0.33396831], max_reward_err:  0.0482, max_reward_err_index: 0, max_kl_dist:  1.1112, max_kl_dist_index: 0, max_train_grp_loss:  0.4664, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4383, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4665, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:59:07,053 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18700, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0282, live_grad: 0.0000, reward_err: 0.0482, 0.0311, 0.0176, KL_dist: 1.1160, 1.0034, 0.9818, param: [9.44269885 7.68411194 7.92351455 7.95932695], weights: [7.68126864e-01 2.31873129e-01 7.31153023e-09], train_wt_loss:  0.5775, val_wt_loss: 0.4225, train_grp_loss: [0.46209787 0.46175028 0.33429094], val_grp_loss: [0.43921003 0.33968114 0.36330578], train_hist_grp_loss: [9091.52401902 8971.74756475 7244.52273119], cur_train_grp_loss: [0.46208768 0.46179627 0.33428777], max_reward_err:  0.0482, max_reward_err_index: 0, max_kl_dist:  1.1160, max_kl_dist_index: 0, max_train_grp_loss:  0.4621, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4392, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4621, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:09,858 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18800, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0279, live_grad: 0.0000, reward_err: 0.0482, 0.0308, 0.0176, KL_dist: 1.1207, 1.0022, 0.9850, param: [9.47363007 7.66354539 7.95369336 7.93825637], weights: [7.68676447e-01 2.31323546e-01 6.43670770e-09], train_wt_loss:  0.5772, val_wt_loss: 0.4225, train_grp_loss: [0.46309658 0.45725797 0.33459981], val_grp_loss: [0.44013836 0.33631331 0.36361472], train_hist_grp_loss: [9137.78360367 9017.69832635 7277.96725258], cur_train_grp_loss: [0.46308683 0.45730169 0.33459681], max_reward_err:  0.0482, max_reward_err_index: 0, max_kl_dist:  1.1207, max_kl_dist_index: 0, max_train_grp_loss:  0.4631, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4401, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4631, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:12,720 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  18900, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0277, live_grad: 0.0000, reward_err: 0.0482, 0.0305, 0.0176, KL_dist: 1.1253, 1.0012, 0.9881, param: [9.50327673 7.64433859 7.98268295 7.91873885], weights: [7.70171403e-01 2.29828591e-01 5.66969136e-09], train_wt_loss:  0.5769, val_wt_loss: 0.4225, train_grp_loss: [0.46404072 0.45303809 0.33488622], val_grp_loss: [0.44101566 0.33314809 0.36390194], train_hist_grp_loss: [9184.14054183 9063.21261023 7311.44164504], cur_train_grp_loss: [0.46403162 0.45307866 0.33488351], max_reward_err:  0.0482, max_reward_err_index: 0, max_kl_dist:  1.1253, max_kl_dist_index: 0, max_train_grp_loss:  0.4640, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4410, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4640, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:15,507 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19000, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0275, live_grad: 0.0000, reward_err: 0.0492, 0.0305, 0.0182, KL_dist: 1.1297, 1.0004, 0.9912, param: [9.53129795 7.62704229 8.01015045 7.90135039], weights: [7.72532255e-01 2.27467740e-01 4.99647277e-09], train_wt_loss:  0.5767, val_wt_loss: 0.4227, train_grp_loss: [0.4649095  0.44917188 0.33513932], val_grp_loss: [0.44182194 0.33024357 0.36415695], train_hist_grp_loss: [9230.58832559 9108.32179202 7344.94311535], cur_train_grp_loss: [0.46490125 0.44920856 0.33513699], max_reward_err:  0.0492, max_reward_err_index: 0, max_kl_dist:  1.1297, max_kl_dist_index: 0, max_train_grp_loss:  0.4649, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4418, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4649, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:18,307 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19100, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0273, live_grad: 0.0000, reward_err: 0.0495, 0.0302, 0.0184, KL_dist: 1.1339, 0.9999, 0.9941, param: [9.55740905 7.61213018 8.03581651 7.88658241], weights: [7.75657670e-01 2.24342326e-01 4.40488969e-09], train_wt_loss:  0.5765, val_wt_loss: 0.4230, train_grp_loss: [0.46568505 0.44572671 0.33534955], val_grp_loss: [0.44253992 0.32764762 0.36437052], train_hist_grp_loss: [9277.11850845 9153.06469328 7378.46784675], cur_train_grp_loss: [0.4656778  0.4457589  0.33534769], max_reward_err:  0.0495, max_reward_err_index: 0, max_kl_dist:  1.1339, max_kl_dist_index: 0, max_train_grp_loss:  0.4657, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4425, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4657, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:21,097 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19200, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0271, live_grad: 0.0000, reward_err: 0.0505, 0.0302, 0.0192, KL_dist: 1.1378, 0.9997, 0.9970, param: [9.58138576 7.59999012 8.05945966 7.87483324], weights: [7.79430132e-01 2.20569864e-01 3.88442486e-09], train_wt_loss:  0.5764, val_wt_loss: 0.4233, train_grp_loss: [0.4663527  0.44275545 0.33550896], val_grp_loss: [0.44315544 0.3253975  0.36453497], train_hist_grp_loss: [9323.72101293 9197.4861567  7412.01114504], cur_train_grp_loss: [0.4663466  0.44278268 0.33550764], max_reward_err:  0.0505, max_reward_err_index: 0, max_kl_dist:  1.1378, max_kl_dist_index: 0, max_train_grp_loss:  0.4664, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4432, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4663, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:23,897 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19300, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0270, live_grad: 0.0000, reward_err: 0.0509, 0.0299, 0.0195, KL_dist: 1.1415, 0.9999, 0.9997, param: [9.60306574 7.59091943 8.08091795 7.86640396], weights: [7.83721832e-01 2.16278165e-01 3.42600918e-09], train_wt_loss:  0.5764, val_wt_loss: 0.4237, train_grp_loss: [0.46690127 0.44029643 0.3356113 ], val_grp_loss: [0.44365761 0.32351996 0.36464426], train_hist_grp_loss: [9370.38446691 9241.63558982 7445.56760389], cur_train_grp_loss: [0.46689641 0.44031839 0.33561058], max_reward_err:  0.0509, max_reward_err_index: 0, max_kl_dist:  1.1415, max_kl_dist_index: 0, max_train_grp_loss:  0.4669, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4437, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4669, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:26,687 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19400, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0269, live_grad: 0.0000, reward_err: 0.0511, 0.0295, 0.0196, KL_dist: 1.1449, 1.0005, 1.0023, param: [9.62234761 7.58512414 8.10008829 7.86149837], weights: [7.88400382e-01 2.11599615e-01 3.02183390e-09], train_wt_loss:  0.5765, val_wt_loss: 0.4242, train_grp_loss: [0.46732309 0.438374   0.33565213], val_grp_loss: [0.44403893 0.3220317  0.36469411], train_hist_grp_loss: [9417.09655323 9285.56553545 7479.13128146], cur_train_grp_loss: [0.46731952 0.43839052 0.33565204], max_reward_err:  0.0511, max_reward_err_index: 0, max_kl_dist:  1.1449, max_kl_dist_index: 0, max_train_grp_loss:  0.4673, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4440, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4673, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:29,482 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19500, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0268, live_grad: 0.0000, reward_err: 0.0516, 0.0295, 0.0199, KL_dist: 1.1479, 1.0014, 1.0047, param: [9.63918802 7.5827215  8.11692384 7.86022629], weights: [7.93334012e-01 2.06665985e-01 2.66517604e-09], train_wt_loss:  0.5766, val_wt_loss: 0.4247, train_grp_loss: [0.4676139  0.43699941 0.33562878], val_grp_loss: [0.44429518 0.32094011 0.36468193], train_hist_grp_loss: [9463.84435806 9329.33031397 7512.69588002], cur_train_grp_loss: [0.46761165 0.43701044 0.33562934], max_reward_err:  0.0516, max_reward_err_index: 0, max_kl_dist:  1.1479, max_kl_dist_index: 0, max_train_grp_loss:  0.4676, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4443, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4676, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:32,274 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19600, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0267, live_grad: 0.0000, reward_err: 0.0516, 0.0295, 0.0199, KL_dist: 1.1507, 1.0027, 1.0071, param: [9.65359726 7.58374521 8.13142986 7.86260958], weights: [7.98396001e-01 2.01603997e-01 2.35023996e-09], train_wt_loss:  0.5768, val_wt_loss: 0.4253, train_grp_loss: [0.46777272 0.43617199 0.33554032], val_grp_loss: [0.4444253  0.3202441  0.36460681], train_hist_grp_loss: [9510.61470585 9372.98477027 7546.25492162], cur_train_grp_loss: [0.46777178 0.43617759 0.33554153], max_reward_err:  0.0516, max_reward_err_index: 0, max_kl_dist:  1.1507, max_kl_dist_index: 0, max_train_grp_loss:  0.4678, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4444, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4678, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:35,074 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19700, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0267, live_grad: 0.0000, reward_err: 0.0516, 0.0295, 0.0199, KL_dist: 1.1532, 1.0044, 1.0092, param: [9.66563372 7.58815264 8.1436585  7.86859014], weights: [8.03468181e-01 1.96531817e-01 2.07201709e-09], train_wt_loss:  0.5769, val_wt_loss: 0.4258, train_grp_loss: [0.46780151 0.43588047 0.33538738], val_grp_loss: [0.44443108 0.31993516 0.36446937], train_hist_grp_loss: [9557.3944708  9416.58314594 7579.80191368], cur_train_grp_loss: [0.46780185 0.43588079 0.33538922], max_reward_err:  0.0516, max_reward_err_index: 0, max_kl_dist:  1.1532, max_kl_dist_index: 0, max_train_grp_loss:  0.4678, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4444, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4678, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:37,879 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19800, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0267, live_grad: 0.0000, reward_err: 0.0516, 0.0295, 0.0199, KL_dist: 1.1554, 1.0065, 1.0113, param: [9.67539782 7.59583336 8.15370299 7.8780392 ], weights: [8.08443455e-01 1.91556543e-01 1.82616423e-09], train_wt_loss:  0.5771, val_wt_loss: 0.4263, train_grp_loss: [0.46770488 0.43610434 0.33517203], val_grp_loss: [0.44431687 0.31999827 0.36427159], train_hist_grp_loss: [9604.17085796 9460.17808686 7613.33049998], cur_train_grp_loss: [0.46770645 0.43609963 0.33517449], max_reward_err:  0.0516, max_reward_err_index: 0, max_kl_dist:  1.1554, max_kl_dist_index: 0, max_train_grp_loss:  0.4677, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4443, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4677, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:40,667 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  19900, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0267, live_grad: 0.0000, reward_err: 0.0516, 0.0295, 0.0199, KL_dist: 1.1573, 1.0089, 1.0132, param: [9.68302565 7.60661839 8.16169154 7.89076715], weights: [8.13227349e-01 1.86772650e-01 1.60890000e-09], train_wt_loss:  0.5772, val_wt_loss: 0.4267, train_grp_loss: [0.46748972 0.43681523 0.33489758], val_grp_loss: [0.44408922 0.32041292 0.36401668], train_hist_grp_loss: [9650.93164913 9503.81978806 7646.83459383], cur_train_grp_loss: [0.46749243 0.43680582 0.33490061], max_reward_err:  0.0516, max_reward_err_index: 0, max_kl_dist:  1.1573, max_kl_dist_index: 0, max_train_grp_loss:  0.4675, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4441, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4675, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:59:43,444 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1631] - INFO: Iteration:  19999, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0268,  live_grad: 0.0000, reward_err: 0.0516, 0.0295, 0.0199, KL_dist: 1.1589, 1.0116, 1.0150, param: [9.68863534 7.62013932 8.16772921 7.90636166], weights: [8.17695158e-01 1.82304841e-01 1.41872265e-09], train_wt_loss:  0.5773, val_wt_loss: 0.4271, train_grp_loss: [0.46716857 0.43796445 0.33457191], val_grp_loss: [0.44376035 0.32114507 0.36371213], train_hist_grp_loss: [9697.19824313 9547.11730687 7679.97391986], cur_train_grp_loss: [0.46717232 0.43795075 0.33457545], max_reward_err:  0.0516, max_reward_err_index: 0, max_kl_dist:  1.1589, max_kl_dist_index: 0, max_train_grp_loss:  0.4672, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4438, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4672, max_cur_train_grp_loss_index: 0, 
